7,89634E+12;;5301;"BOLSA GEL MERCUR BODY CARE""""P""""";;;;;MERCUR ;;;;ST;39269040;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5302;BOLSA GEL MERCUR QUENTE/FRIO;;;;;MERCUR ;;;;ST;39269040;;0;;;;;R$ 8,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5303;BOLSA GELO MERCUR GDE;;;;;MERCUR ;;;;ST;40149010;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89809E+12;;5307;BOLSA TERMICA ICE/HOT GELREUTIL LABEL;;;;;DIVERSOS;;;;ST;90211099;;0;;;;;R$ 18,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89104E+12;;5311;BOM AR LAVANDA 400 ML;;;;;PERFUMARIA HIGIENE BELEZA;;;;ST;33074900;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;617 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89607E+12;;5316;BOMBOM BEL 180 GR SORTIDOS;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 3,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5317;BOMBOM CASTELANOAMEIXA/BAN/AVEIA ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5318;BOMBOM CASTELANO BANANAPASSA LIGHT;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5319;BOMBOM CASTELANO BANANAPASSA ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5320;BOMBOM CASTELANOCAST.CAJU/AMENDOIM ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5321;BOMBOM CASTELANO COCO ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5322;BOMBOM CASTELANO MENTAZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5323;BOMBOM CASTELANO TRUFA DECAFE ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5324;BOMBOM CASTELANO TRUFA DECEREJA ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89893E+12;;5325;BOMBOM CASTELANO TRUFA DECHOCOLATE ZERO;;;;;DIVERSOS;;;;ST;18061000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89608E+12;;5326;BOMBOM ERLAN 330 GR SORTIDOS;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 5,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,891E+12;;5327;BOMBOM ESPECIALIDADES NESTLE375 G;;;;;NESTLE;;;;ST;16029000;;0;;;;;R$ 12,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,8982E+12;;5328;BOMBOM ESPLENDIDO DIET 30 G;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 2,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89802E+12;;5329;BOMBOM FERRERO COLLECTION C/15;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 37,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89802E+12;;5330;BOMBOM FERRERO COLLECTION C/21;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 50,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89802E+12;;5331;BOMBOM FERRERO COLLECTION C/9;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 27,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,0005E+12;;5332;BOMBOM FERRERO RAFFAELLO C/1 ;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000080052487;;5333;BOMBOM FERRERO RAFFAELLO C/3;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 3,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,0005E+12;;5334;BOMBOM FERRERO RAFFAELLO C/8;;;;;DIVERSOS;;;;ST;19053200;;0;;;;;R$ 12,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000078909434;;5335;BOMBOM FERRERO ROCHER C/03;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 6,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89802E+12;;5337;BOMBOM FERRERO ROCHER C/15;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 38,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89802E+12;;5338;BOMBOM FERRERO ROCHER C/21;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 43,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;618 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89802E+12;;5339;BOMBOM FERRERO ROCHERCORAA+O C/8;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 25,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,861E+12;;5340;BOMBOM FERRERO ROCHER CXC/8;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 19,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89101E+12;;5341;BOMBOM GAROTO 200 GR;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 6,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89101E+12;;5342;BOMBOM GAROTO CX 400 GR;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89101E+12;;5343;BOMBOM GAROTO FINOSSORTIDOS 300 GR;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 11,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89101E+12;;5344;BOMBOM GAROTO MIX 300 GR;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 7,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89602E+12;;5345;BOMBOM LACTA 400 GR;;;;;DIVERSOS;;;;ST;17049010;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,6223E+12;;5346;BOMBOM LACTA OURO BRANCOLATA 215 GR;;;;;DIVERSOS;;;;ST;17049010;;0;;;;;R$ 18,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000078913769;;5347;BOMBOM LACTA OURO BRANCOUND;;;;;DIVERSOS;;;;ST;19053200;;0;;;;;R$ 1,50;R$ 0,00;115,61%;;R$ 0,70;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000078933699;;5349;BOMBOM LACTA SONHO DE VALSACHOCO UN;;;;;DIVERSOS;;;;ST;18063110;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,6223E+12;;5350;BOMBOM LACTA SONHO DE VALSALATA 236 GR;;;;;DIVERSOS;;;;ST;18063110;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000078913547;;5351;BOMBOM LACTA SONHO DE VALSAUN;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 1,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,6223E+12;;5352;BOMBOM LACTA VARIEDADES 332GR;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 11,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,8982E+12;;5353;BOMBOM MAGNIFICO DIET 30 GR;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 2,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,891E+12;;5354;BOMBOM NESTLE CANDY BARSCHOKITO 32G;;;;;NESTLE;;;;ST;18063110;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,891E+12;;5355;BOMBOM NESTLE CANDY BARSPRESTIGIO 33G;;;;;NESTLE;;;;ST;18063110;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89101E+12;;5356;BOMBOM SERENATA DE AMORBRANCO UND;;;;;DIVERSOS;;;;ST;17049010;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89101E+12;;5357;BOMBOM SERENATA DE AMORCASTANHA UND;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000078912328;;5358;BOMBOM SERENATA DE AMOR UND;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,6223E+12;;5359;BOMBOM SONHO VALSA C/ 10CORACAO LACTA;;;;;DIVERSOS;;;;ST;16029000;;0;;;;;R$ 18,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;5360;BOMBONS DE CEREAIS NUTRIPREV C/ 6 45 GR;;;;;DIVERSOS;;;;ST;19042000;;0;;;;;R$ 8,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89611E+12;;5362;BONALEN 10 MG C/ 15 CPR;;;;;BIOLAB SANUS;;;;ST;30049099;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;619 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89611E+12;;5363;BONALEN 10 MG C/ 30 CPR;;;;;BIOLAB SANUS;;;;ST;30049099;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89624E+12;;5364;BONALEN 70 MG C/ 4 CPR UNIAOQUIMICA;;;;;BIOLAB SANUS;;;;ST;30049099;;0;;;;;R$ 52,41;R$ 0,00;38,25%;;R$ 37,91;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89605E+12;;5441;BOSTON SOL LIMP 30ML-LT/DUR;;;;;BAUSCH & LOMB OTICA ;;;;ST;33079000;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5443;"BOTA IMOBILIZADORA CURTA ANAT""""G""""";;;;;DIVERSOS;;;;ST;90211010;;0;;;;;R$ 176,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5444;"BOTA IMOBILIZADORA CURTA ANAT""""M""""";;;;;DIVERSOS;;;;ST;90211010;;0;;;;;R$ 176,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5445;"BOTA IMOBILIZADORA CURTAMERCUR """"G""""";;;;;MERCUR ;;;;ST;90211010;;0;;;;;R$ 158,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5446;"BOTA IMOBILIZADORA CURTAMERCUR """"M""""";;;;;MERCUR ;;;;ST;90211010;;0;;;;;R$ 147,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5447;"BOTA IMOBILIZADORA CURTAMERCUR """"P""""";;;;;MERCUR ;;;;ST;90211010;;0;;;;;R$ 147,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5448;"BOTA IMOBILIZADORA LONGA ANAT""""M""""";;;;;MERCUR ;;;;ST;90211010;;0;;;;;R$ 218,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5449;"BOTA IMOBILIZADORA LONGA M""""BC0644B""""";;;;;MERCUR ;;;;ST;90211010;;0;;;;;R$ 170,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89634E+12;;5450;"BOTA IMOBILIZADORA LONGAMERCUR """"G""""";;;;;MERCUR ;;;;ST;90211010;;0;;;;;R$ 170,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5459;BRANTA 50 MG/5 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049069;;0;;;;;R$ 63,94;R$ 0,00;38,25%;;R$ 46,25;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5471;BRATOR 160 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049069;;0;;;;;R$ 52,64;R$ 0,00;38,24%;;R$ 38,08;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5472;BRATOR 320 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049069;;0;;;;;R$ 70,19;R$ 0,00;38,25%;;R$ 50,77;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5473;BRATOR 80 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049069;;0;;;;;R$ 52,64;R$ 0,00;38,24%;;R$ 38,08;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5474;BRATOR H 160/12,5 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049069;;0;;;;;R$ 61,41;R$ 0,00;38,25%;;R$ 44,42;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5475;BRATOR H 160+25 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049099;;0;;;;;R$ 78,97;R$ 0,00;38,25%;;R$ 57,12;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,90222E+12;;5476;BRATOR H 80/12,5 MG C/ 30 CPR;;;;;TORRENT;;;;ST;30049069;;0;;;;;R$ 61,41;R$ 0,00;38,25%;;R$ 44,42;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;5483;BRICANYL 1 ML INJ CX 6 AMP;;;;;ASTRAZENECA;;;;ST;30049099;;0;;;;;R$ 34,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;5484;BRICANYL C/ 20 CPR;;;;;ASTRAZENECA;;;;ST;30049099;;0;;;;;R$ 6,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;5485;BRICANYL DURILES 5 MG C/ 10 CPRASTRA;;;;;ASTRAZENECA;;;;ST;30049099;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;5486;BRICANYL EXPECTORANTE 100ML;;;;;ASTRAZENECA;;;;ST;30049039;;0;;;;;R$ 23,54;R$ 0,00;38,23%;;R$ 17,03;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;620 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;5487;BRICANYL SOL NEB 10 ML;;;;;ASTRAZENECA;;;;ST;30049099;;0;;;;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;5488;BRICANYL XPE 100 ML;;;;;ASTRAZENECA;;;;ST;30049039;;0;;;;;R$ 17,56;R$ 0,00;38,27%;;R$ 12,70;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89632E+12;;5489;BRIDEN SPRAY FRUTAS 18 ML (A23);;;;;PERFUMARIA HIGIENE BELEZA;;;;ST;33069000;;0;;;;;R$ 10,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
